Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,price change,ShiftedPB,ShiftedPS
10/4/2019,268.20001,272.79001,22,10,9992774.0,17.423,6.334,-18.77,,,,,0.0013816939278513325,17.423,6.334
10/3/2019,267.78,268.14999,22,10,9068810.0,17.127,6.226,-30.45,,,,,0.0167672325316654,17.127,6.226
10/2/2019,263.60999,268.03,22,10,7773299.0,17.119,6.223,-26.26,,,,,0.008341050744677406,17.119,6.223
10/1/2019,267.35001,269.57999,22,10,8786284.0,17.218,6.2589999999999995,-24.57,,,,,0.01371212121212123,17.218,6.2589999999999995
9/30/2019,264.0,267.62,21,10,6823100.0,17.093,6.212999999999999,-21.24,,,,,-0.011609196693496693,17.093,6.212999999999999
9/27/2019,266.17001,263.07999,21,10,7367491.0,18.866,6.5329999999999995,-25.19,,,,,-0.01167333489702965,18.866,6.5329999999999995
9/26/2019,266.42001,263.31,21,10,7696858.0,18.882,6.539,-24.68,,,,,0.03535250731873965,18.882,6.539
9/25/2019,255.71001,264.75,21,10,11846748.0,18.985,6.575,-29.59,,,,,-0.03013333333333332,18.985,6.575
9/24/2019,262.5,254.59,21,10,16392808.0,18.257,6.3229999999999995,-35.58,,,,,-0.009055337840307914,18.257,6.3229999999999995
9/23/2019,268.35001,265.92001,21,10,13610294.0,19.069000000000003,6.604,-27.33,,,,,-0.03393281117773464,19.069000000000003,6.604
9/20/2019,280.26001,270.75,21,20,23954192.0,19.416,6.724,-20.77,,,,,-0.01701190149540405,19.416,6.724
9/19/2019,291.56,286.60001,21,20,8545761.0,20.552,7.117000000000001,-2.69,,,,,-0.011627479291754868,20.552,7.117000000000001
9/18/2019,294.98999,291.56,21,20,7841539.0,20.908,7.2410000000000005,0.04,,,,,0.013921935483870959,20.908,7.2410000000000005
9/17/2019,294.5,298.60001,21,20,4817119.0,21.413,7.415,4.85,,,,,0.0002039220948264328,21.413,7.415
9/16/2019,294.23001,294.29001,21,20,5307386.0,21.104,7.308,-2.49,,,,,0.012181274291362182,21.104,7.308
9/13/2019,290.60999,294.14999,21,30,6583124.0,21.094,7.305,2.38,,,,,0.002637903414165048,21.094,7.305
9/12/2019,288.10001,288.85999,21,30,5010927.0,20.714000000000002,7.1739999999999995,-2.17,,,,,0.008995379454134379,20.714000000000002,7.1739999999999995
9/11/2019,285.70001,288.26999,21,30,7405949.0,20.671999999999997,7.159,-6.71,,,,,-0.010887518889957573,20.671999999999997,7.159
9/10/2019,291.16,287.98999,21,30,12320248.0,20.651999999999997,7.152,-3.45,,,,,-0.0015942471422272896,20.651999999999997,7.152
9/9/2019,294.81,294.34,21,30,8232744.0,21.107,7.31,-2.59,,,,,-0.010840292795626654,21.107,7.31
9/6/2019,293.35001,290.17001,21,0,5166556.0,20.808000000000003,7.206,-7.64,,,,,0.027793318807187672,20.808000000000003,7.206
9/5/2019,285.32001,293.25,21,0,8972356.0,21.029,7.2829999999999995,-5.74,,,,,0.0009270042918455178,21.029,7.2829999999999995
9/4/2019,291.25,291.51999,21,0,4653665.0,20.905,7.24,-17.86,,,,,-0.005260985996115018,20.905,7.24
9/3/2019,290.82001,289.29001,21,0,3684177.0,20.745,7.184,-13.51,,,,,-0.016835129526741995,20.745,7.184
8/30/2019,298.78,293.75,20,11,4447990.0,21.065,7.295,-5.36,,,,,0.006033898305084653,21.065,7.295
8/29/2019,295.0,296.78,20,11,4392532.0,21.281999999999996,7.37,-15.5,,,,,0.007945521124814245,21.281999999999996,7.37
8/28/2019,289.47,291.76999,20,11,3958043.0,20.923000000000002,7.246,-19.06,,,,,-0.01191692089641751,20.923000000000002,7.246
8/27/2019,294.54001,291.03,20,11,6314559.0,20.87,7.227,-17.9,,,,,-0.0008805717680724233,20.87,7.227
8/26/2019,295.23999,294.98001,20,11,4696982.0,21.153000000000002,7.3260000000000005,-20.92,,,,,-0.012067796610169499,21.153000000000002,7.3260000000000005
8/23/2019,295.0,291.44,20,0,6331189.0,20.899,7.2379999999999995,-12.85,,,,,-0.005759250150987875,20.899,7.2379999999999995
8/22/2019,298.64999,296.92999,20,0,4977042.0,21.293000000000003,7.374,-13.17,,,,,-0.01259901901790448,21.293000000000003,7.374
8/21/2019,301.60999,297.81,20,0,5689746.0,21.355999999999998,7.396,-9.82,,,,,-0.018320976513741608,21.355999999999998,7.396
8/20/2019,304.57001,298.98999,20,0,7352162.0,21.441,7.425,-19.84,,,,,0.01022040816326529,21.441,7.425
8/19/2019,306.25,309.38,20,0,4951733.0,22.186,7.683,-10.12,,,,,0.013183430809858482,22.186,7.683
